mhat: -0.41805505997881354,-0.5627407276410005,-0.5507890244791673,-0.45618741217119946,-0.6603051208225591,-2.0102588392738836,-1.2294907467415839,-1.2474130245199737,-1.328627337608311,-1.0581875032618315,-8.503884567630063
mhat: -0.32286690175793076,-0.45755883587408996,-0.4732280038330139,-0.36220249433389706,-0.6098743013380895,-1.8045938872240233,-1.085752587806514,-1.1222113687624036,-1.1934637841574385,-0.9524065853544742,-9.023973846446447
mhat: -0.27574972913617607,-0.3624801335785135,-0.37605010309912296,-0.3124694841571238,-0.5025010588566473,-1.6467279139541766,-0.9779937566946608,-1.0116267033483743,-1.0917074936186857,-0.8607098969438299,-10.389358802179192
mhat: -0.28137631767986016,-0.30966230984550264,-0.3444510681298737,-0.24742428233520847,-0.5286324376676652,-1.4917723934644445,-0.8894403217254827,-0.9130792728568363,-0.9841029281617263,-0.7722069965894436,-10.936866145984345
mhat: -0.17573460775272023,-0.34852843665232663,-0.288126359935586,-0.2682152463464075,-0.3912434240500056,-1.3786188837834734,-0.8250041363863104,-0.8229928736259593,-0.9028143799752774,-0.699861343131412,-12.064910025662654
mhat: -0.2811149873362342,-0.37132531290074927,-0.22849000450307186,-0.2665598411304592,-0.4208030063696675,-1.239197819006566,-0.7400974018446644,-0.74026961671239,-0.8150024851997083,-0.6273061429245004,-12.467089653829984
mhat: -0.06717512362823194,-0.2436672617158885,-0.15873926835205568,-0.1750031802941303,-0.22249320578668383,-1.1900058420038853,-0.6984201414074203,-0.6626110470185622,-0.7467179667944535,-0.5769659546195496,-12.400741578208242
mhat: 0.3100310230075531,-4.091038145064008E-4,-0.018322732411122544,-0.044438848501484635,-0.05265733076538842,-1.1017247255798985,-0.6800365019010229,-0.6058626942203837,-0.6882319510160964,-0.5399253760012405,-11.687130574059513
mhat: 0.13581278188998183,-0.06822267738765085,-0.04383997537596465,-0.15930792496321744,-0.1817631769673037,-1.0542095710381674,-0.6819653874547026,-0.5444896047381905,-0.6307589730215251,-0.5092159066370013,-12.810536481958042
mhat: 0.13743929618440404,-0.12324517733428807,0.02605419603530988,-0.17158802756816746,-0.14101123898909335,-0.9287864979322875,-0.5836982362403147,-0.4935620086682943,-0.5538931734105926,-0.46047902376139893,-13.131350256517837
mhat: -0.12372433866671101,-0.23083831562476248,0.006292806480402137,-0.2868857570927527,-0.3000630704524148,-0.8300609872453697,-0.521349591455788,-0.4435939410495933,-0.49862687801876066,-0.416849396152761,-13.16364139323969
mhat: -0.13327999823947187,-0.25080053624819915,-0.023190798172696255,-0.17695880098333183,-0.33876359157980634,-0.7252475668690452,-0.4604467076574117,-0.399088735421849,-0.44277142129381597,-0.36616439229112296,-13.551925323438896
mhat: -0.30389319446971585,-0.2984625727951365,-0.01190358376222436,-0.13681235973365247,-0.3874243024680376,-0.6270078175728344,-0.40305374912762737,-0.35638046974848314,-0.39160949376967086,-0.3280910043070576,-13.937320758963923
mhat: -0.3734154578497554,-0.3775085890753466,-0.02952467589822056,-0.20591305390812098,-0.40376086352697377,-0.5069155869059111,-0.3370248727136099,-0.30816725115719495,-0.33586153622467396,-0.2964406505124738,-12.443981481896797
mhat: -0.26236811192037024,-0.3265254532902511,-0.040884830190865896,-0.1822621678628458,-0.25500308132334226,-0.47910057241956566,-0.3152800415093529,-0.2807517598967422,-0.3135568884794168,-0.26978736929258545,-10.267687205791134
mhat: -0.3579664527364174,-0.2798140781769528,-0.052596831285127287,-0.1780948505607114,-0.3589509634360736,-0.5096185698372734,-0.3394677507110628,-0.254684440883693,-0.3160216185803902,-0.2420474853564375,-11.61207204138852
mhat: -0.4734831713315589,-0.372382307379846,-0.14133311973101198,-0.13480905166880447,-0.5462983165980904,-0.4703001405319409,-0.3057831342008331,-0.23004115167531272,-0.2919411855827402,-0.2177616694952,-10.409458972303726
mhat: -0.49520320061704276,-0.193532756963922,-0.17935616773311652,-0.07882553962596768,-0.3835104554457234,-0.42592527475722375,-0.2845326270171754,-0.2090211732634921,-0.27432319939000216,-0.197474536300454,-9.379133645953102
mhat: -0.566165846090824,-0.21515095632452874,-0.2283765271491545,-0.061266334550480875,-0.40926492028191,-0.4039427798095449,-0.2830474298111799,-0.1876110266926985,-0.25464974540580376,-0.18562228243199944,-9.484788863020365
mhat: -0.8420101531356743,-0.2323040964838949,-0.1113643294691549,-0.06409395172200628,-0.35111999177602077,-0.38275404714734185,-0.26427996422926986,-0.1696559339175444,-0.24856006436144473,-0.17045672509839216,-9.09492115084324
mhat: -0.6466521526512965,-0.1881563366069231,-0.11735045734958381,-0.044301725627595705,-0.2858637679990214,-0.34412572701141486,-0.2382072659434796,-0.15254397636474043,-0.2242635942723785,-0.15353561574960414,-7.812464662574649
mhat: -0.28796595936196784,-0.0661878009234299,-0.07573604161916606,0.04385252307345017,-0.13985867633605098,-0.2898735254085748,-0.19654613603362844,-0.1381745542816053,-0.19184125259187026,-0.1347827123469535,-7.748452672807986
mhat: -0.07228064246754815,0.09242988532837351,0.0039223444736287945,0.07133293006873771,-0.0798808082735303,-0.25847534454500476,-0.1760633566606083,-0.12365799549618964,-0.17523134697225695,-0.12038118121946456,-9.714316645442858
mhat: -0.08032794372391709,0.03934335884675628,-0.020479538291453103,0.06284526994963914,-0.09548575933697857,-0.23466021737156353,-0.16127205152559296,-0.11091731085921272,-0.16137609545613785,-0.1088735343285375,-12.577739343390581
mhat: -0.10715623411614675,-0.0553485511565465,-0.014635916842708171,0.008640621062409802,-0.19757348988862106,-0.2177188574548569,-0.14839503221951403,-0.10014281712392364,-0.15110961984248555,-0.09941585880697067,-14.426930580133275
mhat: -0.19092342789564276,-0.12289042589746067,-0.03233403019347095,0.09692219121373324,-0.32459944466279017,-0.17711350621248195,-0.1385578650307313,-0.09251682083250597,-0.1442253956784046,-0.08574324591045117,-15.721808668664249
mhat: -0.05264034408699609,-0.04275293520322088,0.01698219163257216,0.11989699126138999,-0.3514186433664918,-0.15631667763739576,-0.12309503425167233,-0.08330994518380638,-0.1270786115339437,-0.0766142570642603,-17.094730393320916
mhat: -0.04835830437937186,-0.12351165898411748,0.06244229291234172,0.13241309882614974,-0.3050363276274584,-0.11244737518357463,-0.09597732835259797,-0.06992135056795512,-0.10017172415136444,-0.06581396213560652,-16.982522041675686
mhat: -0.3104804261218492,-0.2218386545267918,-0.029226971308736787,-0.016660460400928348,-0.2895583846099829,-0.08941396054744098,-0.08211452231974081,-0.060818350129440944,-0.08407177394580057,-0.05734985823743529,-17.99169870336027
mhat: -0.2280827522521139,-0.1358451867975449,-0.008232637427302165,-0.07369833502849181,-0.31039907554339746,-0.08052645181162271,-0.07389739030531405,-0.05443850637467454,-0.07614815429980926,-0.05183128608071984,-18.880042649745267
mhat: 0.21240967110106546,0.006967151418612699,0.046092588693060495,0.05943662416394803,-0.12404205245030706,-0.07241554302620798,-0.06656271229916716,-0.04873435779594316,-0.0683674602537238,-0.04668743807845856,-19.78762933394945
mhat: 0.28248805431747415,-0.07262870198678803,0.06667373176210295,-0.0019769142875828397,-0.08602646447466972,-0.07179783178556334,-0.06964543346940741,-0.045333853235331296,-0.06850838709369177,-0.041457603332742496,-20.68044451823678
mhat: 0.0614846977149845,-0.09090451687630739,0.0384401441962561,-0.03275509503735123,-0.08148620846637337,-0.06962353604362345,-0.06478203621580217,-0.04169238751223644,-0.06274333046589822,-0.03978562738322753,-19.62755126357828
mhat: 0.3035604133209391,0.1567193531379275,0.24734037778522935,0.055032163035203,-0.08278577392631765,-0.03977351998762333,-0.035635433122668814,-0.02947619848670594,-0.04138802873656371,-0.032809722569684716,-21.254496995745285
mhat: 0.2168909315451899,0.23239233256029138,0.18902123306102772,0.020675581009057527,-0.09043806614214527,-0.036875042722317765,-0.033117220842626784,-0.026318650644849596,-0.039354478555141556,-0.02960674106801634,-23.71721258660886
mhat: -0.17282359975258568,0.004737392518788069,0.04529035298359793,0.045235844400984104,-0.0388405126155347,-0.01975129148757951,-0.022116228713571624,-0.023659291056723885,-0.03494471395884926,-0.02472452532764919,-25.150739997385802
mhat: 0.09559191145782006,0.01165298230449213,0.056524071460196806,0.0713435580770041,0.07062934866782618,-0.017231370716513844,-0.020082601039164972,-0.021100889222546958,-0.031701343298341005,-0.022494277546328743,-23.99545067693789
mhat: 0.29677192215404286,0.25730350464420537,0.06038358876604167,0.018224784842512935,0.27517420676455095,-0.02221240306528278,-0.02271918279248214,-0.019844121479103208,-0.033194868667529145,-0.02031209998256909,-20.667591837982812
mhat: 0.5789513497447809,0.061161706443926975,0.10726575623185493,0.1606089200593966,0.4594607575783719,-0.008047865643562515,0.0011030685659116403,-0.017499017327590773,-0.004111228096573927,-0.012453409764243053,-17.858241149039433
mhat: 0.29057132381297285,-0.046257841950596235,0.006280851511254859,0.05297999971985102,0.2735830114405119,-5.077507587818447E-4,0.006034037538237563,-0.014570891515555793,6.110426939309446E-4,-0.012036585160077358,-16.433033296181332
mhat: 0.5523702044394047,0.06924425447117692,0.03666535801455616,0.21188987965620545,0.3083610064966143,0.00423151665291544,0.00537947813448429,-0.01250473756569425,0.002220677595764361,-0.010591999521436498,-16.75823145580077
mhat: 0.47517361328341484,-0.05753721740030443,0.10410866313628192,0.14753156054887745,0.25681603726050534,0.018137796581931282,0.014879728027524566,-0.01115207822576422,0.01804878925728871,-0.005263070830041143,-19.16080319609075
mhat: 0.7525957172432064,0.16215095926727793,0.22791839159351357,0.20781928270060573,0.3354664832932753,-0.0012222867337672446,-1.3644597027355229E-5,-0.010411504768036534,0.01162056607911388,-0.008128226806295023,-22.671923546774664
mhat: 0.7594712521403704,0.16933568450811534,0.20733311153303244,0.2622657129969836,0.24931080573930628,-0.00503474843037882,-0.0023301536221873487,-0.009992191903058598,0.008498557420862512,-0.008093268409655713,-24.37411013623962
mhat: 0.7533516460816713,0.26800081320034286,0.20899276314457718,0.22574090765686106,0.3897365257066402,-0.0023644715405877134,-0.0035255514864547637,-0.008526689552282243,0.007428022356996886,-0.006797575282016854,-24.03720327700232
mhat: 0.6575635069514524,0.19041844513117728,0.1791097473150331,0.17492117578360225,0.3680253361239624,3.4274980897782537E-4,3.556541508146366E-5,-0.007535803231665343,0.01126663302130247,-0.0051598214209386435,-26.43895008828378
mhat: 0.7748574741504622,0.3164397075661315,0.22414661665614619,0.18543755682355043,0.20084526991054283,-0.014434245602085005,-0.010092610210551897,-0.006794537355697371,-0.009980625832503273,-0.009609015432274506,-28.28481380861605
mhat: 0.5723904300576729,0.2682058685817657,0.14030634751862942,0.1514434004670883,0.14417801174248318,-0.008105931020213838,-0.006710399018092309,-0.006499777093301178,-0.0073560731257632074,-0.007964479416019472,-28.553357614240824
mhat: 0.5619139298322492,0.27105654406262847,0.14933490150805118,0.15019069252771358,0.2046798908741382,-0.0037771439605909785,-0.00524654236072274,-0.004909210711423804,-0.006523154408882132,-0.007357676711282972,-29.129045084516726
mhat: 0.7169428742372954,0.4019298382237715,0.19949168418339824,0.22437696147995773,0.2771753304943388,-0.005963457661079789,-0.00636430654119949,-0.004687940665008261,-0.006853497121241278,-0.007320210671824915,-26.68361403749052
mhat: 0.2578182504136665,0.25934431804658503,0.152023128075295,0.11730910761402874,0.14638531383194034,-0.0035370440261313575,-0.007171234816631772,-0.0051037148276766595,-0.005738432848235343,-0.006335241566449622,-25.373390175992597
mhat: 0.2794276237859912,0.3067878784988988,0.16753460379691332,0.10559172935401281,0.15626759606113813,-0.0016980306085208642,-0.004625681251462195,-0.004090080445603782,-0.003580715282894609,-0.00583263979419229,-26.410110987836834
mhat: 0.1090141681140856,0.06069764872146903,0.12596205374942226,0.16185851241262558,-0.06578174027277717,-0.0019909052214815127,-0.00528612735615801,-0.003846087782628066,-0.004411422395542601,-0.005324336394230851,-29.311821997505533
mhat: -0.18591787151164452,-0.17886435996499364,0.027145011739581358,0.09323359726079652,-0.19756041051323617,0.03490221424634782,0.005747383891999252,-0.0025998482008135204,0.007985128089546472,0.005745976351121744,-32.97081489808792
mhat: -0.5305448957902476,-0.3390749864010454,-0.06910853926815831,0.015631670403710253,-0.23851387447348618,0.035993773321150495,0.010340681679251887,-0.002552701485681176,0.009639098471245649,0.004529283731893702,-35.89648234869866
mhat: -0.4180791437241351,-0.2169019886274447,-0.034013862534077316,0.012298269861793195,-0.21250343361950916,0.04045739511988831,0.020865912610383144,-0.002380971272667472,0.02933422608107872,0.004092660795973755,-33.7742502332014
mhat: -0.04344759914131067,-0.16073547187689619,-0.006159582382987144,0.08127620195161062,-0.12576424562800928,0.03469394103802515,0.018997064425641936,-0.0021965728125100817,0.026113157739832495,0.0028263883388011247,-32.7714886292
mhat: -0.04104077869031581,-0.1811219340131118,0.010156323883493345,0.11619838684437113,-0.12416659456414743,0.03437993594316687,0.012827807580672774,-0.002487646278222092,0.020913211330422586,0.0036219608236909063,-29.351975899335862
mhat: -0.07099348625154209,-0.205998860261696,-0.054965835150676295,0.11101258105249574,-0.22612481272629092,0.029344669270470514,0.009436145717444331,-0.002344001411488764,0.017765454220888044,0.003139057953267818,-30.44312679706932
mhat: -0.04251098143277413,-0.11719405415948547,-0.03644879970587366,0.09673426887512887,-0.1746517152027649,0.025916098996891002,0.012551092574306377,-0.0021834507137158277,0.016036895114434152,0.002535887183092186,-28.65267716058096
mhat: -0.0381333993210232,-0.17680563882184835,-0.005340363013105915,0.24090359833440725,-0.2761825308637733,0.02997991430974802,0.014531180170887179,-6.693322376336669E-4,0.017520138124033066,0.0030415264076394796,-32.02859465575045
mhat: 0.006008642840894803,-0.15354952682095646,-0.025115556555383892,0.250281980452811,-0.27469678344326964,0.024753729184567596,0.010712186454580774,-0.0014456905594986674,0.014795319143688809,0.0026892189912428527,-33.37428356915833
mhat: 0.14444231378268796,-0.08558624980393692,0.002829487536425489,0.26528576475097637,-0.21410992402854476,0.021446767356430124,0.008283646704534058,-0.0013549983433788371,0.01296516026648881,0.002239150031673596,-34.26845328827833
mhat: 0.6056198712865313,0.0856243162337233,0.056471889138217206,0.4708884986899391,0.0684673043942551,0.009881224184658869,0.007990300477370873,-0.001460588044041617,0.005150806493035981,0.0014270478781476807,-36.99666365116569
mhat: 0.49438742934089835,-0.03499970050657282,0.08732826937050153,0.34395962749639486,0.05845042452298441,0.011265022193779749,0.008280281869628566,-0.001013319315878406,0.0061958720894284515,0.001577954142985031,-40.49026275687297
mhat: 0.4641642851615334,-0.014840548271080273,0.12520575516800722,0.3598973911910262,-0.01379345698414504,-0.013920705925566032,-0.007186444352239772,-0.0018993084397725681,0.0010803633044114992,-0.004888178156326995,-45.325356751989425
mhat: 0.2987910498515302,-0.04773642696958445,0.04981896420553792,0.2658590569612134,-0.05527169721267072,-0.012167554226532654,-0.007742927459802393,-9.131954539375911E-4,0.0025867240153009587,-0.008010199274451577,-45.97261364278619
mhat: 0.46981576969530336,-0.014039642036351234,0.07667626553953015,0.30443470595472244,0.12957769209962197,-0.010377156342396405,-0.005998137207742162,-2.3213463814139365E-4,0.00308581071576881,-0.007069800747084117,-40.42725108094879
mhat: 0.7498024914333083,0.23736627171098248,0.0985835038977807,0.37074814915645277,0.25326810269565486,-0.007993006418187539,-0.005327324173946422,-9.830515892703126E-5,0.0034909889162255637,-0.006627761161974977,-33.26239994302849
mhat: 0.19807095512950731,-0.027327632106045854,0.032395990626238165,0.16010232226540091,1.3756268866946256E-4,0.02579409250271306,0.011772440209537719,0.0036572914764883796,0.011242468072942047,-0.0064300213728825,-33.79930626578485
mhat: 0.40846723911477845,-0.0587403173179497,0.09880228279100427,0.22682374636736574,0.1371834351010074,-0.014660878752328202,-0.01914069857548747,-0.01165983102778742,-0.011002109363769639,-0.00583400752301681,-33.08390159624649
mhat: 0.49861917450355836,0.04256765916263675,0.1206837829373218,0.2810933199984878,0.211908739346669,-0.028864192415014325,-0.031208456896692126,-0.010523351321552438,-0.016838687579589656,-0.005283006841323913,-33.49861086850877
mhat: 0.4528507987126056,0.11689750023784846,0.1053598094059766,0.28115987804598874,0.3860544795052029,0.0025586549582048202,-0.002160207018387195,-0.0025762238945743186,-0.003377331927464046,0.0011420776247947498,-35.352251813847815
mhat: 0.571551818257616,0.06671702357292632,0.18498138232739156,0.3792764258739578,0.48561853256444115,0.0022149442459767294,-0.008348737840481136,-0.006665828016794322,-0.005559543763718999,0.0026088455008996016,-32.91532312132245
mhat: 0.48492636301409153,-0.02498128388944873,0.15214236808362522,0.3303156134059179,0.3340371122553668,-0.039807037876533675,-0.03702786320774534,-0.0063960211095550395,-0.028686485996910635,-0.009341559822455507,-34.379156799552284
mhat: 0.570871332882871,0.10622085710845998,0.1974238424711944,0.3764352509200972,0.33001432310750595,-0.06498546139728857,-0.07047012672334134,-0.003679149257798578,-0.04377962557882434,-0.0042777471152007415,-34.70561885514375
mhat: 0.3876641085750385,0.09653305864453154,0.11485509413072197,0.28800442446677277,0.09710636997637986,-0.08444917750954045,-0.06475715713725794,-0.007513451459803025,-0.05618790471566688,-0.008414806715205267,-37.271781351214806
mhat: -0.03707250707389525,-0.009814944803213222,0.046433461625230044,0.08967804192892422,-0.11930574009057765,-0.12047605359215666,-0.08448917009736336,-0.009659170342803431,-0.07056386286249515,-0.011325142801975554,-40.41313643493198
mhat: -0.47679253733610705,-0.12518042029909848,-0.028006503130848962,0.0807540302265617,-0.1488542544299151,-0.11915087007295654,-0.0936164138291549,-0.009657055146791885,-0.06980453694245059,-0.010788353625714014,-44.35259237093248
mhat: 0.09740675161710206,0.028860923647582082,0.06539957032312806,0.17063528370491407,-0.02078500585624633,-0.05231783474902037,-0.07650299836076774,-0.010918194190277798,-0.02880522852899277,-0.002071220500151804,-45.61865213804892
